travel_id,employee_id,travel_date,travel_type,vehicle_type,distance,activity_unit,purpose,origin_state,destination_state
3324,E1016,2025-01-18,Employee Commuting,Commuter Rail,29.7,passenger-mile,Commute,Colorado,Colorado
2544,E1005,2025-01-18,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",976.8,passenger-mile,Site Visit,Colorado,Illinois
2791,E1030,2025-01-18,Employee Commuting,Passenger Car,39.3,vehicle-mile,Commute,New York,New York
3037,E1040,2025-01-18,Employee Commuting,Light-Duty Truck,11.9,vehicle-mile,Commute,Other,Other
1029,E1022,2025-01-18,Employee Commuting,Passenger Car,5.0,vehicle-mile,Commute,Florida,Florida
3526,E1035,2025-01-18,Employee Commuting,Bus,10.1,passenger-mile,Commute,Texas,Texas
4547,E1027,2025-01-18,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",659.7,passenger-mile,Site Visit,Other,Illinois
3972,E1084,2025-01-18,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1528.9,passenger-mile,Site Visit,New York,Florida
3263,E1053,2025-01-18,Employee Commuting,Light-Duty Truck,29.5,vehicle-mile,Commute,New York,New York
4814,E1030,2025-01-18,Employee Commuting,Commuter Rail,39.3,passenger-mile,Commute,California,California
3338,E1081,2025-01-18,Employee Commuting,Passenger Car,13.7,vehicle-mile,Commute,Texas,Texas
571,E1019,2025-01-19,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1135.3,passenger-mile,Off-site Meeting,California,California
937,E1063,2025-01-19,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",686.4,passenger-mile,Off-site Meeting,Washington,Washington
1429,E1052,2025-01-19,Business Travel,Light-Duty Truck,79.4,vehicle-mile,Conference,New York,Colorado
1121,E1064,2025-01-19,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",5.2,passenger-mile,Commute,Georgia,Georgia
4166,E1019,2025-01-19,Employee Commuting,Passenger Car,33.9,vehicle-mile,Commute,New York,New York
3883,E1027,2025-01-19,Business Travel,Air Travel - Short Haul (< 300 miles),183.1,passenger-mile,Client Meeting,Washington,Illinois
3175,E1091,2025-01-19,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1603.3,passenger-mile,Site Visit,Florida,Georgia
757,E1087,2025-01-19,Employee Commuting,Light-Duty Truck,32.7,vehicle-mile,Commute,California,California
4264,E1048,2025-01-19,Employee Commuting,Passenger Car,5.4,vehicle-mile,Commute,Colorado,Colorado
4336,E1022,2025-01-19,Employee Commuting,Motorcycle,16.0,vehicle-mile,Commute,Georgia,Georgia
3908,E1046,2025-01-19,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",472.0,passenger-mile,Conference,New York,Washington
2936,E1048,2025-01-19,Employee Commuting,Passenger Car,37.3,vehicle-mile,Commute,Illinois,Illinois
2342,E1040,2025-01-19,Employee Commuting,Light-Duty Truck,19.1,vehicle-mile,Commute,California,California
2934,E1014,2025-01-19,Employee Commuting,Passenger Car,10.7,vehicle-mile,Commute,California,California
3711,E1025,2025-01-19,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",940.9,passenger-mile,Client Meeting,Colorado,Washington
2377,E1057,2025-01-19,Employee Commuting,Light-Duty Truck,23.5,vehicle-mile,Commute,California,California
3278,E1011,2025-01-19,Employee Commuting,Light-Duty Truck,9.1,vehicle-mile,Commute,Washington,Washington
3952,E1086,2025-01-19,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",720.3,passenger-mile,Client Meeting,Massachusetts,Colorado
151,E1062,2025-01-19,Employee Commuting,Passenger Car,20.5,vehicle-mile,Commute,California,California
3812,E1005,2025-01-19,Employee Commuting,Passenger Car,39.1,vehicle-mile,Commute,Illinois,Illinois
2608,E1010,2025-01-19,Employee Commuting,Motorcycle,18.3,vehicle-mile,Commute,Florida,Florida
2279,E1021,2025-01-20,Employee Commuting,Commuter Rail,9.8,passenger-mile,Commute,California,California
2297,E1093,2025-01-20,Employee Commuting,Passenger Car,12.4,vehicle-mile,Commute,Florida,Florida
963,E1072,2025-01-20,Employee Commuting,Passenger Car,37.4,vehicle-mile,Commute,California,California
1321,E1042,2025-01-20,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",31.6,passenger-mile,Commute,Massachusetts,Massachusetts
335,E1090,2025-01-20,Business Travel,Passenger Car,96.0,vehicle-mile,Client Meeting,Massachusetts,Georgia
4696,E1096,2025-01-20,Business Travel,Air Travel - Long Haul (>= 2300 miles),2402.1,passenger-mile,Off-site Meeting,Colorado,Massachusetts
1647,E1021,2025-01-20,Employee Commuting,Passenger Car,29.0,vehicle-mile,Commute,California,California
1193,E1008,2025-01-20,Employee Commuting,Commuter Rail,4.9,passenger-mile,Commute,California,California
4124,E1049,2025-01-20,Business Travel,Intercity Rail - Other Routes,742.0,passenger-mile,Conference,Other,Georgia
4197,E1063,2025-01-20,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",19.3,passenger-mile,Commute,Texas,Texas
4663,E1090,2025-01-20,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1357.2,passenger-mile,Off-site Meeting,California,Florida
674,E1086,2025-01-20,Employee Commuting,Light-Duty Truck,37.7,vehicle-mile,Commute,California,California
1824,E1023,2025-01-20,Employee Commuting,Passenger Car,35.0,vehicle-mile,Commute,New York,New York
3845,E1087,2025-01-20,Employee Commuting,Commuter Rail,37.3,passenger-mile,Commute,Colorado,Colorado
1691,E1047,2025-01-21,Employee Commuting,Light-Duty Truck,33.2,vehicle-mile,Commute,Other,Other
3768,E1090,2025-01-21,Employee Commuting,Passenger Car,10.3,vehicle-mile,Commute,California,California
1299,E1017,2025-01-21,Employee Commuting,Passenger Car,22.1,vehicle-mile,Commute,California,California
4666,E1093,2025-01-21,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",585.2,passenger-mile,Client Meeting,California,Georgia
2264,E1092,2025-01-21,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",17.6,passenger-mile,Commute,Texas,Texas
374,E1019,2025-01-21,Business Travel,Air Travel - Short Haul (< 300 miles),296.7,passenger-mile,Site Visit,Georgia,Illinois
3201,E1071,2025-01-21,Business Travel,Commuter Rail,44.5,passenger-mile,Site Visit,California,Colorado
2016,E1076,2025-01-21,Employee Commuting,Passenger Car,20.0,vehicle-mile,Commute,Other,Other
4839,E1007,2025-01-21,Employee Commuting,Passenger Car,11.8,vehicle-mile,Commute,Colorado,Colorado
4098,E1091,2025-01-21,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",15.1,passenger-mile,Commute,California,California
1407,E1070,2025-01-21,Employee Commuting,Passenger Car,32.4,vehicle-mile,Commute,California,California
1412,E1092,2025-01-21,Employee Commuting,Passenger Car,17.7,vehicle-mile,Commute,Massachusetts,Massachusetts
3302,E1011,2025-01-21,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",25.9,passenger-mile,Commute,California,California
3982,E1079,2025-01-22,Employee Commuting,Passenger Car,5.4,vehicle-mile,Commute,Other,Other
3727,E1039,2025-01-22,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",37.3,passenger-mile,Commute,Florida,Florida
958,E1099,2025-01-22,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",794.1,passenger-mile,Conference,Washington,Other
4902,E1088,2025-01-22,Employee Commuting,Motorcycle,30.6,vehicle-mile,Commute,Illinois,Illinois
40,E1067,2025-01-22,Employee Commuting,Passenger Car,16.6,vehicle-mile,Commute,Colorado,Colorado
2729,E1046,2025-01-22,Employee Commuting,Passenger Car,37.9,vehicle-mile,Commute,New York,New York
3890,E1085,2025-01-22,Employee Commuting,Commuter Rail,36.0,passenger-mile,Commute,Other,Other
3316,E1088,2025-01-22,Employee Commuting,Passenger Car,12.9,vehicle-mile,Commute,California,California
444,E1013,2025-01-22,Employee Commuting,Commuter Rail,31.2,passenger-mile,Commute,Other,Other
3548,E1067,2025-01-22,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1279.6,passenger-mile,Site Visit,Washington,California
1003,E1100,2025-01-22,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",486.9,passenger-mile,Conference,California,Texas
2128,E1062,2025-01-22,Employee Commuting,Passenger Car,32.4,vehicle-mile,Commute,Washington,Washington
3636,E1032,2025-01-22,Employee Commuting,Bus,10.8,passenger-mile,Commute,Massachusetts,Massachusetts
2967,E1071,2025-01-22,Employee Commuting,Passenger Car,3.3,vehicle-mile,Commute,California,California
3654,E1015,2025-01-22,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",20.2,passenger-mile,Commute,California,California
1737,E1080,2025-01-22,Employee Commuting,Passenger Car,37.7,vehicle-mile,Commute,California,California
2277,E1063,2025-01-22,Employee Commuting,Passenger Car,21.6,vehicle-mile,Commute,Florida,Florida
4712,E1066,2025-01-22,Employee Commuting,Passenger Car,29.1,vehicle-mile,Commute,New York,New York
1770,E1023,2025-01-23,Business Travel,Intercity Rail - National Average,437.8,passenger-mile,Conference,Washington,Washington
3189,E1012,2025-01-23,Employee Commuting,Commuter Rail,36.2,passenger-mile,Commute,Washington,Washington
4158,E1035,2025-01-23,Employee Commuting,Passenger Car,32.0,vehicle-mile,Commute,Georgia,Georgia
2384,E1078,2025-01-23,Employee Commuting,Bus,9.3,passenger-mile,Commute,California,California
4551,E1033,2025-01-23,Business Travel,Passenger Car,72.8,vehicle-mile,Conference,Texas,Texas
3241,E1068,2025-01-23,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",9.9,passenger-mile,Commute,Colorado,Colorado
1238,E1072,2025-01-23,Employee Commuting,Passenger Car,16.5,vehicle-mile,Commute,New York,New York
2478,E1033,2025-01-23,Employee Commuting,Light-Duty Truck,16.2,vehicle-mile,Commute,Colorado,Colorado
3378,E1091,2025-01-23,Business Travel,Air Travel - Long Haul (>= 2300 miles),3427.9,passenger-mile,Site Visit,Washington,Colorado
4566,E1098,2025-01-23,Employee Commuting,Passenger Car,18.8,vehicle-mile,Commute,New York,New York
139,E1043,2025-01-23,Business Travel,Air Travel - Long Haul (>= 2300 miles),3583.5,passenger-mile,Site Visit,Washington,Massachusetts
4834,E1031,2025-01-24,Employee Commuting,Passenger Car,13.2,vehicle-mile,Commute,California,California
4864,E1019,2025-01-24,Employee Commuting,Passenger Car,9.3,vehicle-mile,Commute,Texas,Texas
3581,E1042,2025-01-24,Employee Commuting,Commuter Rail,25.5,passenger-mile,Commute,Texas,Texas
818,E1096,2025-01-24,Business Travel,Bus,68.7,passenger-mile,Conference,Other,California
2298,E1077,2025-01-24,Business Travel,Light-Duty Truck,20.6,vehicle-mile,Conference,Massachusetts,Massachusetts
1169,E1001,2025-01-24,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",12.1,passenger-mile,Commute,California,California
218,E1093,2025-01-24,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",326.8,passenger-mile,Site Visit,Florida,Colorado
2179,E1043,2025-01-24,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1766.8,passenger-mile,Client Meeting,Massachusetts,Colorado
4403,E1087,2025-01-24,Employee Commuting,Passenger Car,38.1,vehicle-mile,Commute,California,California
2672,E1010,2025-01-24,Business Travel,Air Travel - Long Haul (>= 2300 miles),4437.3,passenger-mile,Off-site Meeting,Texas,Other
2000,E1073,2025-01-24,Employee Commuting,Passenger Car,18.4,vehicle-mile,Commute,New York,New York
1069,E1095,2025-01-24,Employee Commuting,Passenger Car,11.7,vehicle-mile,Commute,California,California
837,E1051,2025-01-24,Business Travel,Passenger Car,34.2,vehicle-mile,Site Visit,California,California
2635,E1019,2025-01-24,Employee Commuting,Passenger Car,4.2,vehicle-mile,Commute,Other,Other
465,E1055,2025-01-24,Employee Commuting,Commuter Rail,27.7,passenger-mile,Commute,California,California
3137,E1081,2025-01-24,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",37.1,passenger-mile,Commute,California,California
2265,E1037,2025-01-25,Business Travel,Light-Duty Truck,87.1,vehicle-mile,Client Meeting,California,Colorado
603,E1058,2025-01-25,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",24.7,passenger-mile,Commute,New York,New York
4095,E1055,2025-01-25,Employee Commuting,Bus,32.9,passenger-mile,Commute,California,California
515,E1041,2025-01-25,Employee Commuting,Passenger Car,15.0,vehicle-mile,Commute,Massachusetts,Massachusetts
691,E1087,2025-01-25,Employee Commuting,Passenger Car,18.5,vehicle-mile,Commute,Texas,Texas
4316,E1063,2025-01-25,Employee Commuting,Passenger Car,12.4,vehicle-mile,Commute,California,California
692,E1074,2025-01-25,Employee Commuting,Passenger Car,6.7,vehicle-mile,Commute,Georgia,Georgia
3277,E1013,2025-01-25,Business Travel,Intercity Rail - Northeast Corridor,259.9,passenger-mile,Conference,Washington,Texas
297,E1080,2025-01-25,Employee Commuting,Passenger Car,17.8,vehicle-mile,Commute,Florida,Florida
575,E1058,2025-01-25,Employee Commuting,Passenger Car,32.3,vehicle-mile,Commute,New York,New York
1330,E1059,2025-01-25,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",614.1,passenger-mile,Conference,Massachusetts,New York
576,E1003,2025-01-25,Employee Commuting,Motorcycle,12.4,vehicle-mile,Commute,New York,New York
776,E1026,2025-01-25,Business Travel,Intercity Rail - National Average,443.3,passenger-mile,Conference,Washington,Colorado
174,E1073,2025-01-25,Employee Commuting,Motorcycle,25.1,vehicle-mile,Commute,Texas,Texas
4462,E1024,2025-01-25,Employee Commuting,Passenger Car,18.5,vehicle-mile,Commute,Texas,Texas
447,E1026,2025-01-25,Employee Commuting,Passenger Car,30.3,vehicle-mile,Commute,Illinois,Illinois
3628,E1001,2025-01-25,Employee Commuting,Passenger Car,4.5,vehicle-mile,Commute,Texas,Texas
2865,E1062,2025-01-26,Employee Commuting,Light-Duty Truck,14.9,vehicle-mile,Commute,California,California
4070,E1020,2025-01-26,Employee Commuting,Bus,19.0,passenger-mile,Commute,California,California
4916,E1065,2025-01-26,Employee Commuting,Light-Duty Truck,14.0,vehicle-mile,Commute,California,California
2203,E1020,2025-01-26,Employee Commuting,Passenger Car,7.2,vehicle-mile,Commute,Florida,Florida
1386,E1067,2025-01-26,Employee Commuting,Light-Duty Truck,31.5,vehicle-mile,Commute,Texas,Texas
4413,E1012,2025-01-26,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",30.7,passenger-mile,Commute,California,California
2023,E1051,2025-01-26,Business Travel,Air Travel - Short Haul (< 300 miles),248.0,passenger-mile,Site Visit,Massachusetts,Illinois
4319,E1058,2025-01-26,Business Travel,Air Travel - Short Haul (< 300 miles),239.5,passenger-mile,Client Meeting,Washington,Florida
4929,E1072,2025-01-26,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",36.4,passenger-mile,Commute,California,California
484,E1015,2025-01-26,Business Travel,Intercity Rail - Northeast Corridor,128.3,passenger-mile,Conference,New York,Other
1173,E1059,2025-01-26,Employee Commuting,Passenger Car,13.5,vehicle-mile,Commute,Illinois,Illinois
1492,E1069,2025-01-26,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",27.5,passenger-mile,Commute,California,California
1202,E1075,2025-01-26,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",38.4,passenger-mile,Commute,Washington,Washington
1580,E1057,2025-01-26,Business Travel,Commuter Rail,48.3,passenger-mile,Site Visit,New York,Texas
4163,E1047,2025-01-26,Business Travel,Intercity Rail - Northeast Corridor,348.0,passenger-mile,Conference,California,Texas
3916,E1013,2025-01-26,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1305.0,passenger-mile,Client Meeting,Other,Massachusetts
3527,E1035,2025-01-26,Employee Commuting,Light-Duty Truck,28.1,vehicle-mile,Commute,Washington,Washington
811,E1006,2025-01-26,Employee Commuting,Passenger Car,26.9,vehicle-mile,Commute,Colorado,Colorado
612,E1056,2025-01-26,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",715.5,passenger-mile,Client Meeting,Other,Washington
4627,E1045,2025-01-27,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1737.5,passenger-mile,Client Meeting,Washington,Texas
3620,E1079,2025-01-27,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",25.2,passenger-mile,Commute,Illinois,Illinois
4951,E1072,2025-01-27,Employee Commuting,Passenger Car,33.8,vehicle-mile,Commute,Massachusetts,Massachusetts
4999,E1046,2025-01-27,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1242.5,passenger-mile,Site Visit,Georgia,Colorado
4701,E1002,2025-01-27,Employee Commuting,Light-Duty Truck,33.6,vehicle-mile,Commute,Texas,Texas
4408,E1069,2025-01-27,Employee Commuting,Passenger Car,26.1,vehicle-mile,Commute,California,California
1497,E1015,2025-01-27,Employee Commuting,Passenger Car,25.0,vehicle-mile,Commute,Texas,Texas
1850,E1019,2025-01-27,Employee Commuting,Commuter Rail,21.9,passenger-mile,Commute,Washington,Washington
2111,E1067,2025-01-27,Business Travel,Passenger Car,56.7,vehicle-mile,Site Visit,California,Florida
4995,E1053,2025-01-27,Employee Commuting,Passenger Car,29.7,vehicle-mile,Commute,Washington,Washington
819,E1023,2025-01-27,Employee Commuting,Passenger Car,5.6,vehicle-mile,Commute,Washington,Washington
3827,E1099,2025-01-27,Employee Commuting,Passenger Car,11.4,vehicle-mile,Commute,California,California
1025,E1019,2025-01-27,Business Travel,Light-Duty Truck,94.8,vehicle-mile,Off-site Meeting,Texas,Other
4849,E1015,2025-01-27,Business Travel,"Transit Rail (i.e. Subway, Tram)",19.3,passenger-mile,Conference,Colorado,Colorado
1627,E1070,2025-01-27,Business Travel,Passenger Car,80.2,vehicle-mile,Site Visit,Illinois,Colorado
1630,E1052,2025-01-27,Employee Commuting,Commuter Rail,38.1,passenger-mile,Commute,Washington,Washington
4237,E1006,2025-01-27,Employee Commuting,Passenger Car,38.6,vehicle-mile,Commute,Colorado,Colorado
2976,E1088,2025-01-27,Employee Commuting,Passenger Car,35.4,vehicle-mile,Commute,Texas,Texas
2939,E1012,2025-01-27,Employee Commuting,Passenger Car,12.4,vehicle-mile,Commute,New York,New York
2913,E1010,2025-01-27,Employee Commuting,Passenger Car,20.3,vehicle-mile,Commute,California,California
3054,E1020,2025-01-27,Employee Commuting,Commuter Rail,15.3,passenger-mile,Commute,Illinois,Illinois
3844,E1016,2025-01-27,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",665.2,passenger-mile,Client Meeting,California,New York
1825,E1077,2025-01-28,Employee Commuting,Bus,33.5,passenger-mile,Commute,California,California
3790,E1075,2025-01-28,Employee Commuting,Passenger Car,34.0,vehicle-mile,Commute,Florida,Florida
